Bodenversiegelungsgrad (2018)

lfd. Nr.
;Gebietsschlüssel
;Gebietsname
;Wert %

444;08119008;Backnang;14,9 
445;09273116;Bad Abbach;5,1 
446;09187117;Bad Aibling;8,0 
447;09479111;Bad Alexandersbad;2,5 
448;06635002;Bad Arolsen;3,6 
449;09180113;Bad Bayersoien;1,8 
450;08336006;Bad Bellingen;7,3 
451;12069020;Bad Belzig;1,8 
452;03456001;Bad Bentheim;6,7 
453;07337005;Bad Bergzabern;13,6 
454;16071003;Bad Berka;3,1 
455;05970004;Bad Berleburg;1,8 
456;09472116;Bad Berneck i.Fichtelgebirge;2,9 
457;07135501;Bad Bertrich;3,1 
458;03360002;Bad Bevensen;5,0 
459;15084015;Bad Bibra;2,3 
460;09277113;Bad Birnbach;3,1 
461;16073005;Bad Blankenburg;3,8 
462;09672112;Bad Bocklet;3,1 
463;03360005;Bad Bodenteich;3,1 
464;08117012;Bad Boll;7,9 
465;14523030;Bad Brambach;1,1 
466;01060004;Bad Bramstedt;12,1 
467;07131006;Bad Breisig;8,4 
468;09672113;Bad Brückenau;6,0 
469;08426013;Bad Buchau;4,8 
470;06533003;Bad Camberg;5,9 
471;08117006;Bad Ditzenbach;3,3 
472;13072006;Bad Doberan;7,7 
473;05762004;Bad Driburg;4,1 
474;14730020;Bad Düben;5,2 
475;07332002;Bad Dürkheim;3,9 
476;15088020;Bad Dürrenberg;8,6 
477;08326003;Bad Dürrheim;5,2 
478;03257005;Bad Eilsen;17,5 
479;14523040;Bad Elster;3,4 
480;07141006;Bad Ems;9,2 
481;06633006;Bad Emstal;3,9 
482;06534003;Bad Endbach;4,5 
483;09187128;Bad Endorf;4,3 
484;03459003;Bad Essen;4,7 
485;03358008;Bad Fallingbostel;6,8 
486;09187129;Bad Feilnbach;3,5 
487;16065003;Bad Frankenhausen/Kyffhäuser;3,6 
488;12064044;Bad Freienwalde (Oder);3,7 
489;08125005;Bad Friedrichshall;14,9 
490;09275116;Bad Füssing;4,2 
491;03155001;Bad Gandersheim;3,0 
492;14628020;Bad Gottleuba-Berggießhübel;2,2 
493;09275124;Bad Griesbach i.Rottal;3,4 
494;03159002;Bad Grund (Harz);5,4 
495;09778144;Bad Grönenbach;4,9 
496;03153002;Bad Harzburg;7,2 
497;09173111;Bad Heilbrunn;2,0 
498;08235033;Bad Herrenalb;3,2 
499;06632002;Bad Hersfeld;9,5 
500;09780123;Bad Hindelang;0,8 
501;06434001;Bad Homburg v.d.Höhe;13,6 
502;05382008;Bad Honnef;8,5 
503;07138004;Bad Hönningen;6,6 
504;03459004;Bad Iburg;7,4 
505;06633002;Bad Karlshafen;6,4 
506;09672114;Bad Kissingen;6,7 
507;13074002;Bad Kleinen;5,6 
508;16074003;Bad Klosterlausnitz;5,1 
509;09180112;Bad Kohlgrub;1,7 
510;07133006;Bad Kreuznach;18,1 
511;08315006;Bad Krozingen;9,8 
512;06437001;Bad König;3,8 
513;09673141;Bad Königshofen i.Grabfeld;3,3 
514;16076003;Bad Köstritz;6,6 
515;09372137;Bad Kötzting;3,8 
516;05970028;Bad Laasphe;2,4 
517;03459005;Bad Laer;6,4 
518;16064003;Bad Langensalza;4,5 
519;15088025;Bad Lauchstädt;4,3 
520;14729010;Bad Lausick;3,6 
521;03159003;Bad Lauterberg im Harz;7,6 
522;16063099;Bad Liebenstein;3,6 
523;12062024;Bad Liebenwerda;3,3 
524;08235008;Bad Liebenzell;4,4 
525;05774008;Bad Lippspringe;5,8 
526;16075062;Bad Lobenstein;3,1 
527;07143206;Bad Marienberg (Westerwald);16,5 
528;08128007;Bad Mergentheim;3,9 
529;14626010;Bad Muskau;5,9 
530;03252002;Bad Münder am Deister;4,5 
531;05366004;Bad Münstereifel;2,6 
532;06440002;Bad Nauheim;14,9 
533;03257006;Bad Nenndorf;10,9 
534;09377142;Bad Neualbenreuth;1,0 
535;07131007;Bad Neuenahr-Ahrweiler;8,5 
536;09673114;Bad Neustadt a.d.Saale;12,2 
537;05770004;Bad Oeynhausen;18,0 
538;01062004;Bad Oldesloe;10,0 
539;06435001;Bad Orb;3,2 
540;08317008;Bad Peterstal-Griesbach;1,3 
541;03252003;Bad Pyrmont;6,5 
542;08125006;Bad Rappenau;7,1 
543;09172114;Bad Reichenhall;6,0 
544;08237075;Bad Rippoldsau-Schapbach;0,6 
545;09473158;Bad Rodach;2,5 
546;03459006;Bad Rothenfelde;9,6 
547;12067024;Bad Saarow;3,6 
548;03159004;Bad Sachsa;5,6 
549;03254005;Bad Salzdetfurth;5,2 
550;06631001;Bad Salzschlirf;5,0 
551;05766008;Bad Salzuflen;11,9 
552;16063003;Bad Salzungen;3,7 
553;05974008;Bad Sassendorf;5,5 
554;08437100;Bad Saulgau;4,9 
555;14628030;Bad Schandau;2,4 
556;15091020;Bad Schmiedeberg;2,3 
557;08426014;Bad Schussenried;4,9 
558;06439002;Bad Schwalbach;4,4 
559;01055004;Bad Schwartau;18,2 
560;08215100;Bad Schönborn;10,8 
561;01060005;Bad Segeberg;20,5 
562;07133501;Bad Sobernheim;4,2 
563;06436001;Bad Soden am Taunus;19,0 
564;06435002;Bad Soden-Salmünster;5,5 
565;06636001;Bad Sooden-Allendorf;3,0 
566;09478165;Bad Staffelstein;3,5 
567;09475112;Bad Steben;3,4 
568;16071004;Bad Sulza;3,0 
569;08337096;Bad Säckingen;12,6 
570;13073007;Bad Sülze;2,5 
571;16067064;Bad Tabarz;3,9 
572;08235084;Bad Teinach-Zavelstein;2,6 
573;16064004;Bad Tennstedt;3,5 
574;09173112;Bad Tölz;10,0 
575;08415078;Bad Urach;4,1 
576;06440003;Bad Vilbel;18,3 
577;08436009;Bad Waldsee;4,5 
578;09182111;Bad Wiessee;2,8 
579;08235079;Bad Wildbad;1,7 
580;06635003;Bad Wildungen;3,9 
581;12070008;Bad Wilsnack;1,4 
582;08125007;Bad Wimpfen;7,8 
583;09575112;Bad Windsheim;4,2 
584;08436010;Bad Wurzach;2,4 
585;09778116;Bad Wörishofen;6,7 
586;05774040;Bad Wünnenberg;2,9 
587;06634027;Bad Zwesten;2,5 
588;03451002;Bad Zwischenahn;6,7 
589;08117007;Bad Überkingen;3,8 
590;03459007;Badbergen;2,2 
591;03158002;Baddeckenstedt;5,4 
592;07232007;Badem;5,1 
593;08211000;Baden-Baden;6,2 
594;01062003;Badendorf;5,8 
595;07140005;Badenhard;2,4 
596;07339004;Badenheim;4,5 
597;08315007;Badenweiler;4,4 
598;05334008;Baesweiler;14,8 
599;08316002;Bahlingen am Kaiserstuhl;6,8 
600;03154001;Bahrdorf;1,9 
601;03251003;Bahrenborstel;1,8 
602;01061006;Bahrenfleth;1,7 
603;01060006;Bahrenhof;1,3 
604;14628040;Bahretal;3,2 
605;08436011;Baienfurt;10,3 
606;09274118;Baierbach;2,0 
607;09184113;Baierbrunn;8,8 
608;09175113;Baiern;2,7 
609;08237004;Baiersbronn;1,6 
610;09572115;Baiersdorf;16,1 
611;08436012;Baindt;5,1 
612;09777114;Baisweil;2,0 
613;03460001;Bakum;4,1 
614;09780113;Balderschwang;0,2 
615;07235003;Baldringen;3,8 
616;07141503;Balduinstein;2,0 
617;07232203;Balesfeld;1,8 
618;03256001;Balge;2,0 
619;08327005;Balgheim;4,7 
620;15084025;Balgstädt;1,5 
621;08417002;Balingen;9,6 
622;03359004;Balje;1,0 
623;08425013;Ballendorf;2,1 
624;15085040;Ballenstedt;3,9 
625;16064005;Ballhausen;2,4 
626;08315008;Ballrechten-Dottingen;7,7 
627;16071005;Ballstedt;3,6 
628;13076003;Balow;1,2 
629;08116007;Baltmannsweiler;4,4 
630;03452002;Baltrum;4,4 
631;05962008;Balve;4,7 
632;09774115;Balzhausen;4,8 
633;08425140;Balzheim;3,2 
634;09461000;Bamberg;25,3 
635;08226006;Bammental;9,4 
636;13075006;Bandelin;2,2 
637;13076004;Bandenitz;2,5 
638;07335002;Bann;4,3 
639;07143003;Bannberscheid;16,4 
640;14628050;Bannewitz;9,9 
641;13076005;Banzkow;2,5 
642;07337006;Barbelroth;4,0 
643;09375117;Barbing;6,8 
644;15089026;Barby;2,5 
645;16063004;Barchfeld-Immelborn;7,6 
646;03355004;Bardowick;10,5 
647;03251004;Barenburg;3,9 
648;03355005;Barendorf;5,4 
649;01051004;Bargenstedt;3,3 
650;01062005;Bargfeld-Stegen;4,0 
651;13075007;Bargischow;1,5 
652;01058010;Bargstall;1,2 
653;01058011;Bargstedt;1,2 
654;03359005;Bargstedt (Gemeinde);3,1 
655;01062006;Bargteheide;18,9 
656;01054010;Bargum;1,4 
657;01060007;Bark;1,8 
658;01058012;Barkelsby;2,6 
659;01051005;Barkenholm;1,5 
660;13076006;Barkhagen;1,1 
661;15083040;Barleben;11,9 
662;01051006;Barlt;1,7 
663;01057002;Barmissen;1,3 
